userId,name,category,foodType,description,latitude,longitude,address,postalCode,city,country,photos
1,Den-Si,Fast Food,"Croatian,Mediterranean,Seafood","Den-Si is a charming restaurant located in the heart of Split, Croatia, known for its modern take on traditional Croatian cuisine with fresh, locally sourced ingredients and a cozy atmosphere.",43.5103285,16.4493873,,21000,Split,Croatia,""
1,Reful,Cafe,"Croatian,Mediterranean,Seafood","Reful is a charming restaurant in Split, Croatia, known for its modern take on traditional Croatian cuisine, offering a cozy atmosphere and fresh, locally sourced ingredients.",43.5187659,16.4636727,,,Split,Croatia,""
1,Spotlight,Cafe,"Mediterranean,Croatian,Fusion","Spotlight is a modern restaurant in Split, Croatia, known for its vibrant atmosphere and a diverse menu highlighting fresh, local ingredients with a contemporary twist.",43.5163757,16.4564098,Ulica Brune Bušića 11,21000,Split,Croatia,""
1,Pistacio,Fast Food,"Croatian,Mediterranean,Seafood","Pistacio is a charming restaurant located in Split, Croatia, known for its fresh ingredients and warm Mediterranean ambiance. It offers a delightful blend of local Croatian flavors and Mediterranean cuisine, providing an authentic dining experience with a focus on seafood and regional specialties.",43.5131722,16.4303435,Ulica Antuna Gustava Matoša 26,21000,Split,Croatia,""
1,ZAP,Cafe,"Croatian,Mediterranean","ZAP is a vibrant restaurant located in Split, Croatia, known for its modern twist on traditional Croatian dishes and fresh Mediterranean flavors, offering a cozy atmosphere by the sea.",43.513071,16.4518091,,,Split,Croatia,""
1,Galina,Fast Food,"Croatian,Mediterranean,Seafood","Galina is a charming restaurant located in Split, Croatia, known for its authentic Croatian cuisine served in a cozy and welcoming atmosphere.",43.5183952,16.4401302,,,Split,Croatia,""
1,Vertigo,Cafe,"Mediterranean,Seafood,Fusion","Vertigo is a stylish restaurant in Split, Croatia, known for its vibrant atmosphere and stunning views. It offers a diverse menu featuring fresh ingredients and Mediterranean flavors, perfect for enjoying a creative dining experience.",43.5130647,16.4297163,,,Split,Croatia,""
1,Olea,Restaurant,"Mediterranean,Seafood","Olea is a charming restaurant located in Split, Croatia, known for its cozy atmosphere and exceptional Mediterranean cuisine featuring fresh, locally sourced ingredients.",43.5052879,16.4424192,,,Split,Croatia,""
1,Restoran kavana Le Monde,Restaurant,,"Restoran kavana Le Monde is a cozy and elegant restaurant located in the heart of Split, Croatia, offering a delightful dining experience with a combination of local and international flavors.",43.5110731,16.4358119,Plinarska ulica 6,21000,Split,Croatia,""
1,Pizza Cut Planet,Fast Food,Pizza,"Pizza Cut Planet is a popular pizzeria located in Split, Croatia, known for its delicious, freshly made pizzas with a variety of toppings and a cozy atmosphere.",43.5085329,16.4366854,Obala hrvatskog narodnog preporoda 5b,21000,Split,Croatia,""
1,Krom,Cafe,"Croatian,Mediterranean","Krom is a contemporary restaurant located in Split, Croatia, offering a modern twist on traditional Croatian and Mediterranean cuisine with an emphasis on fresh, local ingredients.",43.5167543,16.4458939,,,Split,Croatia,""
1,O'hara's Irish Pub,Pub,Barbecue,"O'hara's Irish Pub in Split, Croatia offers a cozy and authentic Irish pub experience with a friendly atmosphere, serving traditional Irish drinks and a variety of pub-style dishes.",43.50866,16.4369206,Ilićev Prolaz 1,,Split,Croatia,""
1,Kontra,Fast Food,"Croatian,Mediterranean,Seafood","Kontra is a contemporary restaurant located in the heart of Split, Croatia, known for its modern approach to traditional Croatian and Mediterranean cuisine, offering fresh, locally sourced ingredients in a vibrant setting.",43.5180454,16.4339775,,,Split,Croatia,""
1,Stari mornar,Restaurant,"Croatian,Seafood,Mediterranean","Stari mornar is a traditional restaurant located in Split, Croatia, known for its authentic local flavors and charming maritime ambiance. It offers a cozy atmosphere where guests can enjoy classic Croatian dishes with a focus on fresh seafood.",43.5201488,16.4282388,,,Split,Croatia,""
1,Konoba Fratelli,Restaurant,"Croatian,Italian,Pizza","Konoba Fratelli is a charming restaurant located in Split, Croatia, known for its authentic Dalmatian cuisine and warm, family-friendly atmosphere. It offers a variety of traditional dishes prepared with fresh, local ingredients, focusing on seafood and Mediterranean flavors.",43.5078728,16.4338453,Siriščevića ul. 1,21000,Split,Croatia,""
1,Sea Wolf,Cafe,,"Sea Wolf is a renowned restaurant in Split, Croatia, known for its fresh seafood dishes and inviting coastal atmosphere, offering a true taste of the Adriatic Sea.",43.5075952,16.4853086,,,Split,Croatia,""
1,Pimpinela,Restaurant,"Croatian,Mediterranean,Seafood,Grill","Pimpinela is a popular restaurant in Split, Croatia, known for its cozy atmosphere and a menu that highlights fresh, locally sourced ingredients. It offers a contemporary take on traditional Croatian and Mediterranean cuisine, with a focus on seafood and grilled dishes.",43.5033813,16.4564785,Spinčićeva 2A,21000,Split,Croatia,""
1,Air bnb,Restaurant,"Croatian,Mediterranean","Air bnb in Split, Croatia offers a cozy dining experience with a focus on local and Mediterranean flavors, providing a mix of traditional and modern dishes.",43.5097716,16.4392884,Martinjski prolaz 1,21000,Split,Croatia,""
1,Medeni,Fast Food,,"Medeni is a popular restaurant located in Split, Croatia, known for its warm ambiance and traditional Balkan cuisine. It offers a variety of flavorful dishes that highlight the rich culinary heritage of the region.",43.5110117,16.4511207,,,Split,Croatia,""
1,Va Bene,Restaurant,"Italian,Mediterranean","Va Bene is a charming restaurant located in Split, Croatia, known for its authentic Italian cuisine and cozy ambiance, offering a delightful dining experience with a focus on traditional flavors.",43.5146627,16.4018639,,,Split,Croatia,""
1,Lučica,Restaurant,,"Lučica is a charming restaurant located in Split, Croatia, known for its cozy atmosphere and fresh, local ingredients. It offers a delightful dining experience with a focus on traditional Croatian flavors and seafood dishes.",43.5146315,16.4164494,Lučica 7,,Split,Croatia,""
1,Palma,Fast Food,"Croatian,Mediterranean,Seafood","Palma is a popular restaurant located in Split, Croatia, known for its cozy ambiance and beautiful seaside views. It offers a delightful dining experience with a focus on fresh, local ingredients and traditional Croatian flavors.",43.5064964,16.4438441,,,Split,Croatia,""
1,XM,Cafe,"Croatian,Mediterranean","XM is a contemporary restaurant located in Split, Croatia, known for its modern take on Mediterranean and Croatian cuisine. It offers a cozy atmosphere with a focus on fresh, locally sourced ingredients and innovative dishes.",43.50512,16.4425054,,,Split,Croatia,""
1,Versi,Cafe,"Mediterranean,Seafood,Fusion","Versi is a contemporary restaurant located in Split, Croatia, known for its innovative approach to traditional Mediterranean cuisine, focusing on fresh, local ingredients and creative presentations.",43.501589,16.4505126,Put Firula 3,,Split,Croatia,""
1,Feniks,Cafe,"Croatian,Mediterranean,Seafood","Feniks is a cozy restaurant located in Split, Croatia, known for its authentic Mediterranean and Croatian dishes, offering a delightful dining experience with fresh, local ingredients.",43.5028147,16.4565325,,,Split,Croatia,""
1,Velum,Restaurant,"Croatian,Mediterranean,Seafood,Fusion","Velum is a contemporary restaurant located in Split, Croatia, known for its innovative approach to traditional Dalmatian and Mediterranean cuisine, offering a refined dining experience with fresh local ingredients.",43.5025579,16.4273037,,,Split,Croatia,""
1,Pizzeria Skipper,Restaurant,Pizza,"Pizzeria Skipper is a popular restaurant located in Split, Croatia, known for its authentic Italian-style pizzas made with fresh ingredients. It offers a cozy atmosphere perfect for enjoying traditional pizza with friends and family.",43.5009953,16.4279895,Sustjepanski put 2,,Split,Croatia,""
1,Modena,Cafe,"Mediterranean,Italian","Modena is a popular restaurant in Split, Croatia, known for its elegant atmosphere and a menu that highlights traditional Mediterranean and Italian flavors with a modern twist.",43.5164403,16.4448695,,,Split,Croatia,""
1,American Dream,Cafe,"American,Grill","American Dream is a vibrant restaurant located in Split, Croatia, offering a taste of classic American cuisine with a local twist. It features a cozy atmosphere perfect for enjoying burgers, steaks, and other American favorites.",43.517421,16.4445144,,,Split,Croatia,""
1,RED BARON,Bar,"Croatian,Mediterranean,Seafood","RED BARON is a vibrant restaurant located in Split, Croatia, known for its lively atmosphere and diverse menu featuring traditional and modern dishes.",43.5153748,16.4423391,Sukoišanska 2,,Split,Croatia,""
1,Rock&Road,Cafe,"Croatian,Balkan,Mediterranean,Grill","Rock&Road is a vibrant restaurant located in Split, Croatia, known for its cozy atmosphere and a diverse menu that celebrates the rich flavors of the Balkan region. It offers a contemporary twist on traditional dishes, making it a popular spot for both locals and tourists seeking authentic and flavorful meals.",43.5153214,16.4497652,Velebitska ulica 11,21000,Split,Croatia,""
1,Alterego,Cafe,"Croatian,Mediterranean,Fusion","Alterego is a contemporary restaurant located in Split, Croatia, known for its creative approach to traditional Croatian and Mediterranean cuisine, offering a unique and modern dining experience.",43.5178618,16.4434649,,,Split,Croatia,""
1,casablanca,Cafe,,"Casablanca is a charming restaurant located in Split, Croatia, known for its warm ambiance and a menu featuring traditional Mediterranean and Balkan flavors. It offers a delightful dining experience with fresh local ingredients and authentic recipes.",43.5025055,16.4727277,,,Split,Croatia,""
1,Sinemôri,Restaurant,"Balkan,Mediterranean","Sinemôri is a charming restaurant located in Split, Croatia, known for its modern take on traditional Balkan and Mediterranean cuisine, offering a cozy atmosphere and fresh, local ingredients.",43.5074023,16.433846,,,Split,Croatia,""
1,Teraca Bamba,Cafe,"Balkan,Mediterranean","Teraca Bamba is a vibrant restaurant located in Split, Croatia, known for its lively atmosphere and diverse menu that highlights traditional Balkan flavors with a modern twist, offering a great dining experience with beautiful views of the city.",43.507286,16.4330697,,,Split,Croatia,""
1,Smile,Cafe,"Croatian,Mediterranean,Seafood,Grill","Smile is a cozy restaurant in Split, Croatia, known for its warm atmosphere and delicious local dishes. It offers a blend of traditional Croatian and Mediterranean flavors, featuring fresh seafood and grilled specialties.",43.5061392,16.4483882,,,Split,Croatia,""
1,T-rex,Cafe,"American,Grill,Barbecue","T-rex is a themed restaurant in Split, Croatia, known for its unique dinosaur-themed interior and lively atmosphere. It offers a fun dining experience suitable for families and tourists.",43.5063575,16.4484686,,,Split,Croatia,""
1,Dvori,Cafe,"Croatian,Mediterranean,Seafood","Dvori is a charming restaurant located in Split, Croatia, known for its lovely garden setting and authentic Croatian cuisine, offering a cozy atmosphere perfect for enjoying traditional dishes.",43.5064356,16.4485586,,,Split,Croatia,""
1,Ćakula,Cafe,"Croatian,Mediterranean,Seafood","Ćakula is a charming restaurant located in Split, Croatia, known for its warm atmosphere and dedication to traditional Croatian cuisine with a modern twist. It offers a variety of locally inspired dishes emphasizing fresh, regional ingredients.",43.5148374,16.4440036,,,Split,Croatia,""
1,Rizzo,Fast Food,"Croatian,Mediterranean,Seafood","Rizzo is a popular restaurant located in Split, Croatia, known for its vibrant atmosphere and a menu that highlights traditional Croatian cuisine with a modern twist.",43.5149723,16.4427535,,,Split,Croatia,""
1,Modesty,Cafe,"Croatian,Mediterranean","Modesty is a contemporary restaurant in Split, Croatia, known for its creative approach to traditional Croatian and Mediterranean cuisine, offering a cozy atmosphere and a modern dining experience.",43.5127672,16.4402032,,,Split,Croatia,""
1,Ami,Restaurant,"Croatian,Seafood,Mediterranean","Ami is a cozy restaurant located in Split, Croatia, known for its warm atmosphere and authentic local flavors. It offers a variety of traditional Croatian dishes along with fresh seafood specialties, providing a true taste of the Dalmatian coast.",43.5125443,16.4418449,,,Split,Croatia,""
1,Diego,Cafe,"Seafood,Mediterranean","Diego is a vibrant restaurant located in Split, Croatia, known for its fresh seafood dishes and Mediterranean-inspired cuisine. It offers a cozy atmosphere with a focus on locally sourced ingredients and traditional flavors.",43.5129774,16.4456073,,,Split,Croatia,""
1,11-sterac,Cafe,"Croatian,Mediterranean","11-sterac is a renowned restaurant in Split, Croatia, known for its modern take on traditional Croatian and Mediterranean cuisine, offering fresh and locally sourced ingredients in a stylish setting.",43.5127312,16.4454728,,,Split,Croatia,""
1,Elipso,Cafe,"Croatian,Mediterranean,Seafood","Elipso is a popular restaurant located in Split, Croatia, known for its vibrant atmosphere and focus on Mediterranean and Croatian cuisine, offering fresh seafood and local specialties.",43.5131,16.4473455,Mažuranićevo šetalište 14,21000,Split,Croatia,""
1,Laf,Restaurant,Mediterranean,"Laf is a charming restaurant located in Split, Croatia, known for its vibrant atmosphere and focus on fresh, locally sourced ingredients. It offers a contemporary twist on traditional Croatian and Mediterranean cuisine, providing a delightful dining experience by the coast.",43.5132911,16.44606,Mažuranićevo šetalište 10,21000,Split,Croatia,""
1,Kopačka,Cafe,"Croatian,Balkan","Kopačka is a vibrant and cozy restaurant located in Split, Croatia, known for its authentic Balkan flavors and warm atmosphere. It offers a variety of traditional dishes that celebrate the rich culinary heritage of the region.",43.5196503,16.4566764,,,Split,Croatia,""
1,Buffet Domovina,Restaurant,"Croatian,Balkan","Buffet Domovina is a popular restaurant located in Split, Croatia, known for its generous buffet-style dining featuring traditional Croatian and Balkan dishes with a cozy and welcoming atmosphere.",43.5183457,16.4562535,,,Split,Croatia,""
1,Kum,Cafe,"Croatian,Mediterranean","Kum is a cozy restaurant located in Split, Croatia, known for its authentic Croatian dishes and warm atmosphere. It offers a variety of traditional flavors with a modern twist, focusing on fresh, local ingredients.",43.5165607,16.4515397,,,Split,Croatia,""
1,Vrime,Cafe,"Croatian,Mediterranean,Seafood","Vrime is a charming restaurant in Split, Croatia, known for its cozy atmosphere and a menu that highlights the rich flavors of Mediterranean and Croatian cuisine, using fresh local ingredients.",43.516655,16.4509048,,,Split,Croatia,""
1,Virus,Cafe,"Croatian,Mediterranean","Virus is a vibrant restaurant located in Split, Croatia, known for its modern take on traditional Croatian and Mediterranean cuisine, offering a cozy ambiance and fresh local ingredients.",43.5066397,16.4737356,,,Split,Croatia,""
1,Gostiona Appolo,Restaurant,"Croatian,Seafood,Mediterranean","Gostiona Appolo is a cozy and traditional restaurant located in Split, Croatia, known for its authentic Dalmatian cuisine and warm atmosphere.",43.515537,16.4489365,,,Split,Croatia,""
1,Street,Cafe,"Balkan,Mediterranean","Street is a popular restaurant located in Split, Croatia, known for its modern take on traditional Balkan and Mediterranean dishes, offering a vibrant and casual dining experience in the heart of the city.",43.5159727,16.4495802,,,Split,Croatia,""
1,Ocean,Cafe,"Seafood,Mediterranean,Croatian","Ocean is a charming restaurant located in Split, Croatia, known for its fresh and flavorful seafood dishes, offering a true taste of the Adriatic coast in a cozy and welcoming atmosphere.",43.5079107,16.4761444,,,Split,Croatia,""
1,Reklama,Cafe,"Croatian,Mediterranean","Reklama is a popular restaurant located in the heart of Split, Croatia, known for its vibrant atmosphere and modern Croatian cuisine with Mediterranean influences.",43.5123537,16.4850373,,,Split,Croatia,""
1,Galerija,Cafe,"Croatian,Mediterranean","Galerija is a charming restaurant located in Split, Croatia, known for its cozy atmosphere and a menu that highlights traditional Croatian and Mediterranean flavors with a modern twist.",43.5119749,16.4623756,,,Split,Croatia,""
1,Monkey bar,Bar,"Mediterranean,Croatian,Barbecue","Monkey Bar is a vibrant and cozy restaurant located in Split, Croatia, known for its lively atmosphere and creative menu combining local flavors with a modern twist.",43.5118348,16.4620403,,,Split,Croatia,""
1,Redovni,Fast Food,"Croatian,Mediterranean,Seafood","Redovni is a cozy restaurant located in Split, Croatia, known for its authentic and traditional Croatian dishes served in a welcoming atmosphere.",43.5158538,16.4695847,,,Split,Croatia,""
1,Rusulica,Restaurant,,"Rusulica is a charming restaurant located in Split, Croatia, offering a cozy atmosphere and a menu inspired by traditional Croatian and Mediterranean cuisine, featuring fresh local ingredients and authentic flavors.",43.5054393,16.4741518,,,Split,Croatia,""
1,Alan,Cafe,"Croatian,Mediterranean,Seafood","Alan is a cozy restaurant located in Split, Croatia, offering a delightful dining experience with a focus on regional flavors and fresh ingredients. It is known for its traditional dishes and warm atmosphere.",43.505558,16.4724755,,,Split,Croatia,""
1,Meduza,Fast Food,"Croatian,Seafood,Mediterranean","Meduza is a popular restaurant located in Split, Croatia, known for its vibrant atmosphere and fresh seafood dishes. It offers a cozy seaside dining experience with a focus on traditional Croatian flavors and Mediterranean influences.",43.5077921,16.4718678,,,Split,Croatia,""
1,Bar Code,Cafe,"Croatian,Mediterranean","Bar Code is a vibrant restaurant located in the heart of Split, Croatia, known for its modern ambiance and a diverse menu that highlights local Croatian flavors alongside Mediterranean influences.",43.5076705,16.4731402,,,Split,Croatia,""
1,Basket,Cafe,"Croatian,Mediterranean,Seafood","Basket is a cozy restaurant located in Split, Croatia, known for its fresh and locally sourced ingredients. It offers a warm ambiance perfect for enjoying traditional Croatian dishes with a modern twist.",43.5163491,16.4453585,Ulica Domovinskog rata 42,,Split,Croatia,""
1,Stare Grede,Restaurant,,"Stare Grede is a charming restaurant located in Split, Croatia, known for its authentic Croatian cuisine with a focus on traditional Dalmatian flavors and fresh local ingredients.",43.516496,16.4455575,Ulica Domovinskog rata 46,21000,Split,Croatia,""
1,Hash Tag,Restaurant,"Balkan,Mediterranean","Hash Tag is a contemporary restaurant in Split, Croatia, known for its vibrant atmosphere and a menu that showcases a variety of Balkan and Mediterranean dishes.",43.5131564,16.442244,,,Split,Croatia,""
1,No. 11,Restaurant,Pizza,"No. 11 is a cozy restaurant in Split, Croatia, known for its vibrant atmosphere and serving a blend of traditional and modern Croatian dishes with a focus on fresh, local ingredients.",43.5126645,16.4418752,Bihaćka ulica 2B,21000,Split,Croatia,""
1,Agnus,Cafe,"Seafood,Mediterranean,Croatian","Agnus is a charming restaurant located in Split, Croatia, known for its fresh seafood dishes and Mediterranean-inspired cuisine. It offers a cozy atmosphere perfect for enjoying traditional and modern flavors from the Adriatic coast.",43.5177233,16.4672399,,,Split,Croatia,""
1,San Marco,Cafe,"Croatian,Seafood,Mediterranean,Italian","San Marco is a charming restaurant located in the heart of Split, Croatia, known for its warm atmosphere and delicious Mediterranean cuisine. It offers a variety of traditional Croatian dishes alongside fresh seafood and Italian-inspired meals.",43.5177658,16.4631426,,,Split,Croatia,""
1,Dinda,Cafe,"Croatian,Seafood,Mediterranean","Dinda is a cozy restaurant located in Split, Croatia, known for its authentic Croatian cuisine with a focus on fresh seafood dishes, local ingredients, and traditional flavors.",43.5177626,16.4614041,,,Split,Croatia,""
1,Vatra,Cafe,"Croatian,Mediterranean,Seafood","Vatra is a vibrant restaurant located in Split, Croatia, known for its authentic Croatian cuisine and warm Mediterranean ambiance. It offers a variety of traditional dishes prepared with fresh, local ingredients, celebrating the rich culinary heritage of the region.",43.5177618,16.4609748,,,Split,Croatia,""
1,Pizzeria Podion,Restaurant,"Pizza,Italian","Pizzeria Podion is a cozy restaurant in Split, Croatia, known for its authentic Italian-style pizzas baked to perfection. It offers a warm and inviting atmosphere perfect for enjoying traditional and creative pizza varieties.",43.5176478,16.4603691,,,Split,Croatia,""
1,Bart,Fast Food,"Croatian,Mediterranean,Seafood","Bart is a popular restaurant located in Split, Croatia, known for its modern ambiance and diverse menu. It offers a blend of traditional Croatian flavors with contemporary culinary techniques, focusing on fresh local ingredients.",43.517451,16.4594078,,,Split,Croatia,""
1,Amfora,Cafe,"Croatian,Mediterranean,Seafood","Amfora is a renowned restaurant located in Split, Croatia, known for its beautiful seaside setting and offering a delightful dining experience with a focus on fresh local ingredients and traditional Croatian flavors.",43.5166341,16.4573479,,,Split,Croatia,""
1,Cafe bar Adria,Cafe,"Croatian,Mediterranean,Seafood","Cafe bar Adria is a cozy spot located in Split, Croatia, offering a relaxed atmosphere and a selection of traditional and modern dishes. It is popular for its Mediterranean ambiance and fresh local ingredients.",43.5167381,16.4552738,Velebitska ulica 75,,Split,Croatia,""
1,The Flag Pub,Pub,"Croatian,Mediterranean,Barbecue","The Flag Pub is a cozy restaurant located in Split, Croatia, offering a welcoming atmosphere and a variety of traditional Croatian dishes alongside a selection of local wines and beers.",43.5149762,16.4438805,,,Split,Croatia,""
1,Senna,Cafe,"Mediterranean,Seafood,Fusion","Senna is a charming restaurant in Split, Croatia, known for its contemporary Mediterranean cuisine with a focus on fresh, locally sourced ingredients and innovative dishes.",43.5084657,16.4430971,,,Split,Croatia,""
1,Riva,Cafe,"Croatian,Seafood,Mediterranean","Riva is a charming waterfront restaurant located in Split, Croatia, known for its scenic views and fresh, locally sourced ingredients. It offers a cozy atmosphere ideal for enjoying traditional Croatian dishes alongside modern Mediterranean flavors.",43.5075863,16.4394787,,,Split,Croatia,""
1,Kocka,Cafe,"Croatian,Mediterranean,Seafood","Kocka is a cozy restaurant located in Split, Croatia, known for its charming atmosphere and focus on authentic Croatian cuisine. It offers a variety of traditional dishes, often highlighting local ingredients from the Dalmatian region.",43.511379,16.4385202,,,Split,Croatia,""
1,Limenka,Fast Food,"Croatian,Seafood,Mediterranean","Limenka is a cozy restaurant located in Split, Croatia, known for its authentic Croatian cuisine with a focus on fresh, locally sourced ingredients and traditional flavors of the Dalmatian coast.",43.5148913,16.4700833,,,Split,Croatia,""
1,Lozo,Fast Food,"Croatian,Mediterranean","Lozo is a cozy restaurant located in Split, Croatia, known for its warm atmosphere and authentic Croatian cuisine. It offers a variety of traditional dishes highlighting local flavors and fresh ingredients.",43.5109853,16.4508677,,,Split,Croatia,""
1,LaMan,Cafe,"Seafood,Mediterranean,Croatian","LaMan is a cozy restaurant located in Split, Croatia, known for its fresh seafood dishes and Mediterranean-inspired cuisine that highlights local flavors.",43.5112654,16.4524126,Vukovarska ul. 49,,Split,Croatia,""
1,Bravo,Cafe,"Croatian,Mediterranean,Seafood","Bravo is a popular restaurant in Split, Croatia, known for its warm atmosphere and traditional Croatian cuisine, offering fresh local ingredients and authentic flavors.",43.5123625,16.4497733,,,Split,Croatia,""
1,Studio S,Cafe,"Croatian,Mediterranean,Fusion","Studio S is a modern restaurant located in Split, Croatia, known for its stylish ambiance and a menu that blends traditional Croatian flavors with contemporary culinary techniques.",43.5121602,16.4500308,,,Split,Croatia,""
1,Ba!Ćevap,Fast Food,,"Ba!Ćevap is a popular restaurant in Split, Croatia, known for its authentic Balkan cuisine, especially traditional grilled ćevapi sausages.",43.5015066,16.4498977,,,Split,Croatia,""
1,Kalafatić,Cafe,"Croatian,Seafood,Mediterranean","Kalafatić is a cozy restaurant located in Split, Croatia, known for its traditional Croatian dishes and fresh seafood, reflecting the rich culinary heritage of the Dalmatian coast.",43.5011223,16.4574863,,21000,Split,Croatia,""
1,Mythos,Restaurant,"Greek,Mediterranean","Mythos is a charming restaurant located in Split, Croatia, offering a cozy atmosphere and a taste of traditional Greek and Mediterranean cuisine with fresh ingredients and authentic flavors.",43.5006672,16.4548711,,,Split,Croatia,""
1,Movi,Restaurant,"Seafood,Mediterranean","Movi is a popular restaurant in Split, Croatia, offering a vibrant dining experience with a focus on fresh seafood and Mediterranean flavors.",43.5016857,16.4560719,,,Split,Croatia,""
1,StarBox,Cafe,"Croatian,Mediterranean,Seafood","StarBox is a vibrant restaurant located in Split, Croatia, offering a modern dining experience with a focus on fresh and flavorful dishes.",43.5017871,16.4567336,,,Split,Croatia,""
1,Biberon Sushi & Bar,Cafe,"Asian,Fusion,Seafood","Biberon Sushi & Bar is a trendy restaurant located in Split, Croatia, known for its fresh and authentic sushi dishes and vibrant bar atmosphere.",43.5018532,16.4569424,,,Split,Croatia,""
1,Begi,Cafe,"Croatian,Seafood,Mediterranean","Begi is a charming restaurant located in Split, Croatia, known for its cozy atmosphere and traditional Dalmatian cuisine. It offers a variety of fresh seafood dishes and Mediterranean flavors, showcasing local ingredients and culinary traditions.",43.5022506,16.4568383,,,Split,Croatia,""
1,Cleopatra,Cafe,"Mediterranean,Seafood","Cleopatra is a charming restaurant located in Split, Croatia, known for its authentic Mediterranean flavors and fresh seafood dishes, offering a cozy atmosphere with beautiful views.",43.5124715,16.4545155,Vinkovačka ulica 23,21000,Split,Croatia,""
1,Gracija,Cafe,"Croatian,Mediterranean,Seafood","Gracija is a well-known restaurant located in Split, Croatia, offering a cozy atmosphere and serving traditional and modern Croatian dishes with a focus on fresh, local ingredients.",43.5190852,16.4523931,,,Split,Croatia,""
1,Caffe bar Relax,Cafe,"Croatian,Mediterranean","Caffe bar Relax is a cozy and welcoming spot in Split, Croatia, offering a relaxing atmosphere perfect for enjoying coffee, drinks, and light meals with friends and family.",43.5186422,16.4495854,Dubrovačka ulica 65,,Split,Croatia,""
1,Time out,Cafe,"Croatian,Mediterranean,Fusion","Time Out is a cozy and vibrant restaurant located in Split, Croatia, known for its relaxed atmosphere and diverse menu. It offers a blend of traditional Croatian flavors with modern culinary twists, making it a great spot to enjoy local and Mediterranean dishes.",43.5093218,16.4525107,,,Split,Croatia,""
1,Mendula II,Cafe,"Croatian,Mediterranean,Seafood","Mendula II is a cozy restaurant located in Split, Croatia, known for its authentic Croatian dishes and warm atmosphere. It offers a taste of local flavors and traditional cuisine in a welcoming setting.",43.5124481,16.4543009,,,Split,Croatia,""
1,G.o.a.t. bar,Bar,"Balkan,Mediterranean,Barbecue","G.o.a.t. bar is a trendy and vibrant restaurant located in the heart of Split, Croatia, known for its contemporary ambiance and modern take on Balkan and Mediterranean cuisine.",43.5096081,16.4553308,,,Split,Croatia,""
1,Slastice kod Mate,Cafe,"Croatian,Bakery","Slastice kod Mate is a charming dessert shop located in Split, Croatia, known for its delicious and traditional Croatian sweets and pastries. It offers a cozy atmosphere perfect for enjoying a variety of sweet treats.",43.5087755,16.4550877,,,Split,Croatia,""
1,Babilon,Restaurant,"Balkan,Croatian,Mediterranean,Grill","Babilon is a popular restaurant in Split, Croatia, known for its authentic Balkan flavors and cozy atmosphere. It offers a variety of traditional dishes that highlight the rich culinary heritage of the region.",43.5120591,16.4469838,Ulica Georgea Washingtona 13,,Split,Croatia,""
1,Casa de fuego,Fast Food,Mexican,"Casa de fuego is a vibrant restaurant in Split, Croatia, known for its cozy ambiance and flavorful dishes inspired by Mediterranean and Balkan culinary traditions.",43.509219,16.4427996,Čulića dvori 2,,Split,Croatia,""
1,Getanin,Fast Food,"Croatian,Balkan,Mediterranean","Getanin is a renowned restaurant located in Split, Croatia, known for its authentic Balkan and Mediterranean flavors. It offers a warm and inviting atmosphere with a focus on traditional Croatian dishes prepared with fresh local ingredients.",43.5089467,16.4397097,,,Split,Croatia,""
1,Paradiso internet cafe,Cafe,"Croatian,Mediterranean","Paradiso internet cafe is a cozy spot in Split, Croatia, offering a relaxed atmosphere where guests can enjoy both delicious food and internet access. It combines a cafe experience with casual dining.",43.5087988,16.4413497,,,Split,Croatia,""
1,Jupiter,Restaurant,"Croatian,Mediterranean,Seafood","Jupiter is a popular restaurant in Split, Croatia, known for its vibrant atmosphere and delicious cuisine. It offers a mix of traditional Croatian dishes along with Mediterranean influences, focusing on fresh, locally-sourced ingredients.",43.5083553,16.4393663,,,Split,Croatia,""
1,Buffet Kibela,Restaurant,"Croatian,Mediterranean,Balkan","Buffet Kibela is a popular dining spot in Split, Croatia, known for its casual buffet-style service offering a variety of traditional and contemporary dishes, perfect for a quick and satisfying meal.",43.5082775,16.4398384,,,Split,Croatia,""
1,Bistro Parasil,Restaurant,"Croatian,Seafood,Mediterranean","Bistro Parasil is a cozy restaurant in Split, Croatia, known for its authentic Mediterranean and Croatian cuisine, offering fresh seafood dishes and traditional local flavors in a welcoming atmosphere.",43.508542,16.4394522,Adamova 5,,Split,Croatia,""
1,Zalogajnica Dioklecijan,Restaurant,"Croatian,Mediterranean","Zalogajnica Dioklecijan is a cozy eatery located in Split, Croatia, known for serving authentic and traditional Croatian dishes with a focus on local flavors and fresh ingredients.",43.5077833,16.4392705,,,Split,Croatia,""
1,Longfield,Pub,"Croatian,Mediterranean,Seafood","Longfield is a cozy restaurant in Split, Croatia, known for its warm atmosphere and a diverse menu featuring local and Mediterranean flavors.",43.5086977,16.4503312,,,Split,Croatia,""
1,VivasBar,Cafe,"Croatian,Balkan,Seafood,Grill","VivasBar is a vibrant restaurant located in Split, Croatia, known for its lively atmosphere and a diverse menu featuring traditional Croatian dishes alongside Balkan-inspired flavors. It offers a perfect blend of local seafood and grilled specialties.",43.5090904,16.4386263,Narodni trg 10,21000,Split,Croatia,""
